text,label,source
"MENTERI Agama Nasaruddin Umar memberikan klarifikasi perihal pemberian fasilitas jet pribadi dari Ketua Umum Partai Hanura Oesman Sapta Odang. Menurutnya, fasilitas tersebut ia terima karena tidak cukup waktu saat menghadiri peresmian Gedung Balai Sarkiah di Kabupaten Takalar, Sulawesi Selatan, pada Ahad, 15 Februari 2026. “Karena keesokan harinya saya harus ke Jakarta untuk melaksanakan sidang isbat,” ujar Nasaruddin di Gedung C1 Komisi Pemberantasan Korupsi atau KPK, Jakarta Selatan pada Senin, 23 Februari 2026. Scroll ke bawah untuk melanjutkan membaca Iklan Nasaruddin melaporkan dugaan pemberian gratifikasi tersebut ke KPK.",0,www.tempo.co
"Tautan Pendaftaran Lowongan Kerja KFC Indonesia. Akun Instagram “indonesiainfo.loker” pada Selasa (12/5/2026) mengunggah tautan disertai narasi:lowongan kerjakaryawan KFC AYAMKerja 8 jam, dari jam 8 pagi - jam 4 soreGaji 3.800.000 per bulanLembur 25.000 per jamLaki-laki, perempuanTidak ada batasan umurPengalaman dan ijazah tidak di utamakanDisediakan mess jika ingin menginapBagian ProduksiBagian GudangSopir / DriverPackingDLLSILAHKAN klik daftar",1,TurnBackHoax_Cleaned
"Tulisan dari Berita Hari Ini tidak mewakili pandangan dari redaksi kumparan Menyajikan informasi terkini, terbaru, dan terupdate mulai dari politik, bisnis, selebriti, lifestyle, dan masih banyak lagi. Berita Hari Ini Perbesar Ilustrasi KFC. Foto: Unsplash ADVERTISEMENT KFC Indonesia kerap membuka lowongan pekerjaan untuk berbagai posisi untuk bekerja di restoran maupun kantornya. Bagi yang berminat, cara melamar pekerjaan di KFC penting diketahui agar tidak ada kekeliruan dalam prosesnya.",0,kumparan.com
"Italia Memutus Hubungan dengan Trump. Akun Facebook “Ilfan Radja” pada Minggu, (22/03/2026) mengunggah informasi yang menyebutkan bahwa Italia akan memutus hubungan dengan Presiden Amerika Serikat, Donald Trump, unggahan itu disertai dengan narasi sebagai berikut:breaking: Anda harus mengerti bahwa Anda hanya Persiden Amerika, bukan Italia, Prancis atau Jerman dan Anda tidak akan memiliki keputusan tentang kedaulatan negara-negara ini.Selat Hormuz, kamu yang membuatnya tidak aman karena kebebasan. Anda bersama orang Iran dan kami tidak akan campur tangan dengan Anda terhadap mereka, dan Anda wajib kepada dunia untuk membawanya kembali dengan selamat agar kapal-kapal minyak bisa melewati seperti sebelumnya.Eropa tidak akan bertanggung jawab atas keputusan Anda jika mereka benar atau salah, dan Italia menolak untuk menjadi bagian dari perang ini, dari mana kita tidak akan mendapatkan apa-apa selain kejahatan",1,TurnBackHoax_Cleaned
"hoaks! Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar. KOMPAS.com - Di media sosial tersiar narasi yang mengeklaim bahwa Perdana Menteri Italia Giorgia Meloni akan memutus hubungan dengan Presiden Amerika Serikat (AS) Donald Trump. Namun, setelah diperiksa Tim Cek Fakta Kompas.com, narasi itu tidak benar atau merupakan hoaks. Narasi yang beredar Informasi yang menyebut Italia memutus hubungan dengan Trump disebarkan oleh akun Facebook ini, ini, dan Instagram ini. Berikut narasi yang ditulis salah satu akun pada 23 Maret 2026: Berita terkini Perdana Menteri italia akan menghapus hubungan dengan Trump Tim Cek Fakta Kompas.com Tangkapan layar unggahan hoaks di sebuah akun Facebook, 23 Maret 2026, yang mengeklaim Italia menghapus hubungan dengan Trump. Tim Cek Fakta Kompas.com Tangkapan layar unggahan hoaks di sebuah akun Facebook, 23 Maret 2026, yang mengeklaim Italia menghapus hubungan dengan Trump. Penelusuran Kompas.com Selama ini, Italia dan AS memiliki hubungan diplomatik yang baik.",0,www.kompas.com
"Video ""Sejumlah Tikus Terinfeksi Hantavirus Disebar Pakai Truk"". Akun Facebook “Pandu Saptaji” pada Jumat (15/5/2026) mengunggah video dengan narasi:“waduhhh barusan nemu video katanya ini truk di luar negeri yang ketahuan sengaja nyebarin tikus tikus yang terinveksi hantavirus🤣🤣apakah bener konspirasi bahwa hantavirus memang dibuat buat oleh penguasa dunia hahaha.... di indo ada juga ga ya”Per kamis (21/4/2026) unggahan tersebut sudah disukai 18 kali, dibagikan 13 kali dan menuai 7 komentar.",1,TurnBackHoax_Cleaned
"hoaks! Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar. KOMPAS.com - Di media sosial beredar video dengan narasi yang mengeklaim sejumlah tikus terinfeksi hantavirus keluar dari sebuah truk. Menurut narasi di sejumlah unggahan, tikus itu diklaim sengaja disebar di luar negeri. Sebuah truk menurunkan tikus itu di jalan raya, tetapi tidak disebutkan jelas lokasinya.",0,www.kompas.com
"Prabowo Bakal Berhenti jika Program MBG Ditolak. Beredar unggahan foto dari akun Facebook “Bailey Miles” pada Selasa (20/5/2026). Unggahan beserta narasi :“berita terkiniprabowo tegas!tidak MAU jadi presiden lagi jika banyak rakyat tidak setuju program MBG lanjut""Kalau rakyat tidak setuju, saya tidak akan memaksakan.""Prabowo Subianto”",1,TurnBackHoax_Cleaned
"Jakarta - Presiden Prabowo Subianto memastikan program makan bergizi gratis (MBG) tetap berjalan di tengah efisiensi anggaran imbas krisis global. Menurutnya, penghematan bisa difokuskan pada sektor lain. Penegasan Prabowo itu disampaikan dalam sesi diskusi bersama jurnalis dan pengamat yang ditayangkan di YouTube Prabowo Subianto pada Minggu (22/3/2026).",0,news.detik.com
"Prabowo Bakal Berhenti jika Program MBG Ditolak. Beredar unggahan foto dari akun Facebook “Bailey Miles” pada Selasa (20/5/2026). Unggahan beserta narasi :“berita terkiniprabowo tegas!tidak MAU jadi presiden lagi jika banyak rakyat tidak setuju program MBG lanjut""Kalau rakyat tidak setuju, saya tidak akan memaksakan.""Prabowo Subianto”",1,TurnBackHoax_Cleaned
"SUMEDANG, KOMPAS.com - Presiden Prabowo Subianto menegas, bila ada pihak yang tidak memerlukan program makan bergizi gratis (MBG), baginya tidak menjadi masalah. Menurutnya, jatah makan bergizi bisa disalurkan kepada pihak yang lebih membutuhkan. ""Yang sudah tidak perlu makan (MBG) ya enggak apa-apa. Beri jatahnya kepada yang perlu,"" ujar Prabowo di Kompleks PLTA Jatigede, Kabupaten Sumedang, Jawa Barat, Senin (20/1/2025).",0,money.kompas.com
"Purbaya Mempersilakan Investor Cari Negara Lain. Beredar unggahan video dari akun TikTok “viralinbae_” pada Rabu (13/5/2026). Unggahan beserta narasi :“saat investor mengeluh pungli, jawabannya justru ‘cari negara lain'Pernyataan Menkeu Purbaya Yudhi Sadewa yang mempersilakan investor asing mencari negara lain jika tidak cocok dengan kebijakan Indonesia menuai sorotan. Respons ini muncul setelah Kamar Dagang China di Indonesia (ccci) mengeluhkan sejumlah hambatan investasi, termasuk dugaan pungli, birokrasi berbelit, dan perubahan aturan yang mendadak.”",1,TurnBackHoax_Cleaned
"Jakarta, CNBC Indonesia - Kementerian Keuangan melalui Pejabat Pengelola Informasi dan Dokumentasi (PPID) buka suara terkait rumor yang menyebut Menteri Keuangan Purbaya Yudhi Sadewa mempersilakan investor asing untuk cabut dari Indonesia. Isu ini berkaitan dengan keluhan sejumlah investor China mengenai iklim investasi di Indonesia yang dinilai tidak ramah bisnis. Dalam merespons keluhan tersebut, beredar kabar bahwa Purbaya disebut mempersilahkan investor asing mencari negara lain apabila tidak cocok dengan kebijakan di Indonesia. Kementerian menegaskan bahwa kabar itu merupakan misinformasi.",0,www.cnbcindonesia.com
"Tautan Pendaftaran Lowongan Kerja KAI. Akun TikTok “PT.KAI resmi” pada Senin (26/4/2026) mengunggah video disertai takarir:Kesempatan Emas! Bergabung dengan PT KAI (Persero) Sekarang! Karier stabil, gaji menarik, dan masa depan cerah menunggumu.Jangan sampai ketinggalan-langsungdaftar, klik link di bio!#LowonganKerja#Loker2026 #ptkai#KeretaApilndonesia #InfoLoker",1,TurnBackHoax_Cleaned
"Liputan6.com, Jakarta- PT Kereta Api Indonesia (KAI) mengimbau masyarakat untuk tidak ikut menyebar informasi palsu lowongan kerja atas nama atas nama PT KAI. Belakangan kabar tersebut beredar lewat aplikasi percakapan WhatsApp. VP Public Relations KAI Joni Martinus menyebutkan ciri informasi lowongan kerja palsu, yaitu pemberi pesan menjanjikan membantu peserta rekrutmen PT KAI untuk bisa lolos dalam rekrutmen. Namun untuk kelolosan tersebut ada embel-embel harus mengirim uang dengan jumlah tertentu.",0,www.liputan6.com
Hantavirus Itu Virus Bohongan dari Israel. Akun Facebook “pureblood.id” pada Senin (11/4/2026) mengunggah narasi sebagai berikut: “Taukah kamu bahwa “Hanta” dalam bahasa Israel itu artinya kebohongan?Jadi Hantavirus 🐭 berarti virus boongan”,1,TurnBackHoax_Cleaned
"Hantavirus bukanlah virus baru di Indonesia. Menurut penelitian, virus ini sudah ada di RI sejak tahun 1980-an. Hantavirus adalah penyakitzoonosis yang ditularkan oleh tikus dan celurut. Genus Orthohantavirus diketahui sebagai penyebab penyakit virusHanta.",0,www.detik.com
"Vaksin Campak Sebabkan Autisme Anak. Akun Facebook “Senja Kelana” pada Rabu (22/12/2025) mengunggah gambar dengan narasi:“vaksin campak berakibat autis jangan salahkan alloh SWT dengan mengatakan.. ""sudah takdir..!"", sebab kalian diberi otak/ akal oleh alloh TA'ALA untuk bertanya, ""APA saja jeroan vaksin YG akan disuntikkan KE dalam anakku..??!!""Terlanjur divaksin? taubatlah..!!!! cepat Keluarkan Zat-zat Laknat Vaksin / imunisasinya dengan cara 3in1 Langsung Bersamaan Dengan izin Alloh SWT. sebelum terlambat..!Per Selasa (19/5/2026) unggahan tersebut sudah ditonton 481 kali, disukai 19 kali, dibagikan 10 kali dan menuai 1 komentar.",1,TurnBackHoax_Cleaned
"Hoaks! Vaksin campak sebabkan autisme pada anak Jakarta (ANTARA/JACX) – Sebuah unggahan di media sosial Facebook mengeklaim bahwa vaksin measles, mumps, rubella (MMR) dapat menyebabkan autisme pada anak. Unggahan tersebut beredar dengan narasi bahwa anak yang menerima vaksin MMR berisiko mengalami gangguan spektrum autisme, serta disertai potongan informasi dari unggahan Facebook lain yang dengan judul “MMR safe & effective”. Berikut narasi dalam unggahan tersebut: “VAKSIN CAMPAK RUBELLA BIKIN ANAK AUTIS” Namun, benarkah vaksin MMR menyebabkan autisme pada anak? Unggahan yang menarasikan vaksin campak sebabkan autisme pada anak. Faktanya, klaim tersebut berasal dari studi lama pada 1998 yang kemudian terbukti keliru dan telah ditarik dari publikasi ilmiah.",0,www.antaranews.com
Tautan Pendaftaran Bantuan Padat Karya 2026. Akun Facebook “yulianti sari” pada Sabtu (9/5/2026) mengunggah tautan disertai narasi:pembukaan bantuan padat karya reguler 2026GRATIS tanpa dipungut BIAYAContoh kegiatan padat karya:1 Jalan rabat beton2 jalan menggunakan paving blok3 tanggul penahan tanah4 saluran air di sekitar pemukiman warga5 pengerjaan jalan6 irigasi tersier untuk persawahanDaftar dilaman:https://pendaftaran-zeta.vercel.app/Unggahan tersebut telah mendapatkan 30-an tanda suka per Selasa (19/5/2026).,1,TurnBackHoax_Cleaned
"Program Padat Karya Tahun 2026 kembali dibuka. Program yang diselenggarakan oleh Kementerian Ketenagakerjaan (Kemnaker) ini bertujuan membuka kesempatan kerja sekaligus mendukung pembangunan sarana yang bermanfaat bagi masyarakat. Pelaksanaan Program Padat Karya Tahun 2026 mengacu pada Surat Edaran (SE) Kemnaker Nomor B-3.4/3192/PK.03.00/IV/2026 tertanggal 30 April 2026. Surat tersebut ditandatangani oleh Direktur Bina Perluasan Kesempatan Kerja, Nuryanti. Informasi Pendaftaran Program Mengutip informasi dari akun resmi Kemnaker, pendaftaran Program Padat Karya Tahun 2026 dibuka dari 30 April sampai 16 Mei 2026.",0,news.detik.com
"Andrie Yunus Dinyatakan Buta Permanen. Akun Facebook “Raja Video” pada Selasa (7/4/2026) membagikan foto dengan narasi:“Akibat Kritik TNI, sekali lagi TNI!!andrie yunus wakil koordinator kontras dinyatakan buta permanen setelah kejadian disiram AIR keras!”Unggahan disertai takarir:“Andrie yunus dinyatakan buta dan pelakunya anggota TNI ”Per Rabu (20/5/2026) konten tersebut telah mendapat lebih dari 321 tanda suka, menuai 51 komentar, dan dibagikan ulang sebanyak 28 kali oleh pengguna Facebook lainnya.",1,TurnBackHoax_Cleaned
"JAKARTA, KOMPAS.com - Manajer Hukum dan Humas RSCM, Yoga Nara mengungkapkan kondisi kesehatan terkini aktivis KontraS, Andrie Yunus setelah dua bulan disiram air keras di Salemba, Jakarta Pusat, Kamis (12/3/2026). Menurut Yoga, kelopak mata Andrie Yunus masih ditutup sementara. ""Terkait kondisi mata kanan, saat ini masih dalam tahap penanganan lanjutan dengan tindakan penutupan kelopak mata sementara,"" ujar Yoga dalam keterangan tertulis yang diterima Kompas.com, Selasa (12/5/2026). Baca juga: 4 Oditur Militer Datangi RSCM, Jenguk Andrie Yunus?",0,megapolitan.kompas.com
"Andrie Yunus Dinyatakan Buta Permanen. Akun Facebook “Raja Video” pada Selasa (7/4/2026) membagikan foto dengan narasi:“Akibat Kritik TNI, sekali lagi TNI!!andrie yunus wakil koordinator kontras dinyatakan buta permanen setelah kejadian disiram AIR keras!”Unggahan disertai takarir:“Andrie yunus dinyatakan buta dan pelakunya anggota TNI ”Per Rabu (20/5/2026) konten tersebut telah mendapat lebih dari 321 tanda suka, menuai 51 komentar, dan dibagikan ulang sebanyak 28 kali oleh pengguna Facebook lainnya.",1,TurnBackHoax_Cleaned
"JAKARTA, KOMPAS.com – Kondisi Wakil Koordinator Komisi untuk Orang Hilang dan Korban Tindak Kekerasan (KontraS), Andrie Yunus, dilaporkan berangsur membaik setelah menjadi korban penyiraman air keras. Aktivis Hak Asasi Manusia (HAM), Fatia Maulidiyanti, menyampaikan perkembangan tersebut berdasarkan hasil pemeriksaan tim medis di Rumah Sakit Cipto Mangunkusumo (RSCM). ""Jadi mata Andrie masih bisa diselamatkan, dia tidak akan buta, dan kulitnya juga masih bisa diperbaiki,"" ujar Fatia saat konfe pers di Gedung HDI Hive, Menteng, Jakarta Pusat, Rabu.",0,megapolitan.kompas.com
"Tautan Rekrutmen Bersama bumn 2026. Beredar foto dari akun TikTok “infolowongankerja_2026” pada Rabu (7/5/2026) berisi narasi:rekrutmen bersama bumn 2026Bersama bumn, Membangun Indonesia!Kesempatan emas untuk bergabung dan berkontribusi bersama bumn dalam membangun negeri dan memberikan manfaat untuk jutaan masyarakat indonesia.Dari pengamatan Tim Pemeriksa Fakta Mafindo (TurnBackHoax), terdapat tautan pendaftaran di bio akun.",1,TurnBackHoax_Cleaned
"KOMPAS.com - Kementerian Badan Usaha Milik Negara (BUMN) membuka seleksi Rekrutmen Bersama BUMN 2025 (RBB BUMN) pada hari ini, Jumat 7 Maret 2025. Dilansir dari informasi resmi FHCI (Forum Human Capital Indonesia), RBB BUMN 2025 menawarkan lebih dari 2.000 lowongan kerja yang terbuka bagi lulusan SMA hingga S2, di berbagai bidang seperti operational, engineering, pemasaran, keuangan hingga digitalisasi dan IT.",0,money.kompas.com
Malaysia Resmi Bubar Usai Raja Malaysia Akui Negaranya Bangkrut. Beredar unggahan dari akun YouTube “KajianOnline” pada Senin (11/5/2026) berisi narasi:“raja malaysia akui negara bangkrut‼️ sabah & sarawak deklarasikan kemerdekaan! malaysia resmi bubar!”,1,TurnBackHoax_Cleaned
"Malaysia proyeksikan pertumbuhan ekonomi sebesar 4-4,5 persen pada 2026 Jumat, 10 Oktober 2025 20:29 WIB Jumat, 10 Oktober 2025 20:29 WIB Malaysia proyeksikan pertumbuhan ekonomi sebesar 4-4,5 persen pada 2026 Jumat, 10 Oktober 2025 20:29 WIB Perdana Menteri sekaligus Menteri Keuangan Malaysia Anwar Ibrahim saat berbicara di Parlimen Malaysia, Kuala Lumpur, Malaysia, Jumat (10/10/2025).",0,kl.antaranews.com
AS Resmi Dikeluarkan dari nato. Beredar unggahan dari akun YouTube “KajianOnline” pada Selasa (5/5/2026) berisi narasi:“amerika resmi ditendang keluar dari nato‼️trump murka tarik pasukan dari eropa! AS resmi musuh dunia”,1,TurnBackHoax_Cleaned
"Jakarta, CNBC Indonesia - Ketegangan baru antara Amerika Serikat dan sekutu-sekutu tradisionalnya mulai mencuat di tengah perang Iran yang belum sepenuhnya mereda.",0,www.cnbcindonesia.com
"Polri: 1.600 Dapur MBG Milik Polri, Jika Keracunan Jangan Lapor Polisi. Akun Facebook “Mawar Hitam” pada Sabtu (9/5/2026) membagikan video dengan narasi:“berita viral polri menegaskan “ 1600 dapur MBG milik polri jika keracunan jangan lapor polisi ,ITU konyol..!!”Unggahan disertai takarir:“Polri menegaskan “Hampir 1600 Dapur MBG milik polri dan jika ada keracunan jangan lapor polisi itu sama saja anda Konyol. Polri juga menuturkan “Keracunan adalah awal Transisi masa pertumbuhan Anak dari yang awalnya kekurangan gizi menjadi bergizi. Jadi untuk keracunan MBG tidak perlu di besar2 kankaran itu aib negara yang harus kita jaga bersama.”Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menemukan unggahan serupa di akun Instagram “omjoehore” . Per Rabu (13/5/2026) konten tersebut telah mendapat lebih dari 604 tanda suka, menuai 617 komentar, dan dibagikan ulang sebanyak 155 kali oleh pengguna Facebook lainnya.",1,TurnBackHoax_Cleaned
"Ratusan santri di Desa Pilangwetan, Kecamatan Kebonagung, Demak, diduga keracunan menu Makan Bergizi Gratis (MBG). Satuan Pelayanan Pemenuhan Gizi (SPPG) di Pilangwetan akhirnya disetop sementara dan dipasang garis polisi. Kepala Puskesmas Kebonagung, Arief Setiawan, membenarkan pihaknya sempat merawat sejumlah pasien yang diduga keracunan MBG. Selain dirawat di Puskesmas Kebonagung, Arief menyebut ada penerima manfaat MBG lain yang dilarikan ke sejumlah rumah sakit. SCROLL TO CONTINUE WITH CONTENT ""Yang di Puskesmas Kebonagung beberapa dari korban yang mengalami mual, mutah, pusing. Puskesmas (merawat) lima orang, tapi kondisi setelah stabilisasi boleh pulang, sehingga hanya rawat jalan,"" kata Arief saat ditemui detikJateng di Puskesmas Kebonagung, dilansir detikJateng, Minggu (19/4/2026). ""Yang lain rujuk ke tiga rumah sakit, yaitu PKU Muhammadiyah Gubug, Rumah Sakit Getas Pendowo dan Rumah Sakit Sultan Fatah Karangawen,"" tambahnya. Selain santri juga ada yang ikut menjadi korban, yakni kelompok B3 (bumil, busui, balita).",0,news.detik.com
"Prabowo Bakal Tambahkan Pembangunan 1 Juta Kantor MBG. Akun Facebook “Karim Sedunia” pada Selasa (5/5/2026) membagikan video dengan narasi:“Makin gede ni kepalanya🤬saya berterima kasih kepada bpk presiden yg putuskn mau nambah 1 jt kantor “MBG” bgt lah wawancara bpk badan gizi nasional pada awak media… menurtt klian gimn ❌️“MBG” gudangny para koruptor🤬”Unggahan disertai takarir:“🗣nih yg bakalan dapett untung besarrr Per Senin (11/5/2026) konten tersebut telah mendapat lebih dari 59 tanda suka, menuai 15 komentar, dan dibagikan ulang sebanyak 3 kali oleh pengguna Facebook lainnya.",1,TurnBackHoax_Cleaned
